site,quarter,batch_idx,target_offset_h,start_row_index,start_datetime_NPT,start_T_C,start_RH_pct,start_solar_Wm2
kathmandu,Q4,6,144,6699,2016-10-07T08:45:00,20.03,78.7,690.65
kathmandu,Q4,7,168,6723,2016-10-08T08:45:00,19.41,87.2,392.36
kathmandu,Q4,8,192,6747,2016-10-09T08:45:00,17.92,94.4,95.22
kathmandu,Q4,9,216,6771,2016-10-10T08:45:00,17.61,95.5,192.71
kathmandu,Q4,10,240,6795,2016-10-11T08:45:00,18.53,82.45,434.43
kathmandu,Q4,11,264,6819,2016-10-12T08:45:00,18.47,85.6,564.95
kathmandu,Q4,12,288,6843,2016-10-13T08:45:00,18.07,86.45,278.03000000000003
kathmandu,Q4,13,312,6867,2016-10-14T08:45:00,17.48,85.85,381.71
kathmandu,Q4,14,336,6891,2016-10-15T08:45:00,17.5,83.0,495.25999999999993
kathmandu,Q4,15,360,6915,2016-10-16T08:45:00,18.07,83.35,597.8499999999999
kathmandu,Q4,16,384,6939,2016-10-17T08:45:00,18.1,79.75,709.0899999999999
kathmandu,Q4,17,408,6963,2016-10-18T08:45:00,17.69,73.3,593.12
kathmandu,Q4,18,432,6987,2016-10-19T08:45:00,17.1,72.7,526.28
kathmandu,Q4,19,456,7011,2016-10-20T08:45:00,17.16,69.5,668.5899999999999
kathmandu,Q4,20,480,7035,2016-10-21T08:45:00,17.47,72.65,665.98
kathmandu,Q4,21,504,7059,2016-10-22T08:45:00,16.83,81.05,663.2199999999999
kathmandu,Q4,22,528,7083,2016-10-23T08:45:00,15.69,84.65,467.18
kathmandu,Q4,23,552,7107,2016-10-24T08:45:00,16.49,81.75,577.1999999999999
kathmandu,Q4,24,576,7131,2016-10-25T08:45:00,16.76,80.85,367.81
kathmandu,Q4,25,600,7155,2016-10-26T08:45:00,17.13,74.85,624.3
kathmandu,Q4,26,624,7179,2016-10-27T08:45:00,16.78,78.45,671.2
kathmandu,Q4,27,648,7203,2016-10-28T08:45:00,16.03,72.5,772.8
kathmandu,Q4,28,672,7227,2016-10-29T08:45:00,16.07,73.9,751.53
kathmandu,Q4,29,696,7251,2016-10-30T08:45:00,15.67,75.15,762.03
kathmandu,Q4,30,720,7275,2016-10-31T08:45:00,16.45,69.6,771.92
kathmandu,Q4,31,744,7299,2011-11-01T08:45:00,12.73,87.43,542.6
kathmandu,Q4,32,768,7323,2011-11-02T08:45:00,11.77,88.55,470.45
kathmandu,Q4,33,792,7347,2011-11-03T08:45:00,12.1,88.25,597.5799999999999
kathmandu,Q4,34,816,7371,2011-11-04T08:45:00,13.06,83.8,577.4200000000001
kathmandu,Q4,35,840,7395,2011-11-05T08:45:00,13.01,89.6,329.83
kathmandu,Q4,36,864,7419,2011-11-06T08:45:00,11.99,89.0,457.6
kathmandu,Q4,37,888,7443,2011-11-07T08:45:00,12.35,85.55,594.76
kathmandu,Q4,38,912,7467,2011-11-08T08:45:00,15.73,69.8,622.11
kathmandu,Q4,39,936,7491,2011-11-09T08:45:00,15.83,66.6,804.4200000000001
kathmandu,Q4,40,960,7515,2011-11-10T08:45:00,15.55,63.25,791.0
kathmandu,Q4,41,984,7539,2011-11-11T08:45:00,13.98,80.8,648.09
kathmandu,Q4,42,1008,7563,2011-11-12T08:45:00,13.0,84.85,139.97
kathmandu,Q4,43,1032,7587,2011-11-13T08:45:00,12.46,96.6,176.98999999999998
kathmandu,Q4,44,1056,7611,2011-11-14T08:45:00,12.69,85.45,453.76
kathmandu,Q4,45,1080,7635,2011-11-15T08:45:00,11.29,89.8,553.9200000000001
kathmandu,Q4,46,1104,7659,2011-11-16T08:45:00,10.94,93.45,273.84
kathmandu,Q4,47,1128,7683,2011-11-17T08:45:00,10.8,85.65,227.35
kathmandu,Q4,48,1152,7707,2011-11-18T08:45:00,11.36,86.5,430.52
kathmandu,Q4,49,1176,7731,2011-11-19T08:45:00,12.66,80.0,659.6600000000001
kathmandu,Q4,50,1200,7755,2011-11-20T08:45:00,14.32,72.7,636.1600000000001
kathmandu,Q4,51,1224,7779,2011-11-21T08:45:00,14.43,71.5,736.57
kathmandu,Q4,52,1248,7803,2011-11-22T08:45:00,14.63,68.0,740.9000000000001
kathmandu,Q4,53,1272,7827,2011-11-23T08:45:00,14.63,70.4,772.6800000000001
kathmandu,Q4,54,1296,7851,2011-11-24T08:45:00,15.0,70.3,775.71
kathmandu,Q4,55,1320,7875,2011-11-25T08:45:00,14.28,73.45,776.52
kathmandu,Q4,56,1344,7899,2011-11-26T08:45:00,13.83,72.95,773.2900000000001
kathmandu,Q4,57,1368,7923,2011-11-27T08:45:00,13.66,79.0,730.9699999999999
kathmandu,Q4,58,1392,7947,2011-11-28T08:45:00,12.78,89.75,687.1999999999999
kathmandu,Q4,59,1416,7971,2011-11-29T08:45:00,12.0,85.95,546.99
kathmandu,Q4,60,1440,7995,2011-11-30T08:45:00,11.38,84.5,143.76
kathmandu,Q4,61,1464,8019,2012-12-01T08:45:00,11.8,67.78,728.63
kathmandu,Q4,62,1488,8043,2012-12-02T08:45:00,11.38,64.1,747.8100000000001
kathmandu,Q4,63,1512,8067,2012-12-03T08:45:00,11.97,75.3,778.67
kathmandu,Q4,64,1536,8091,2012-12-04T08:45:00,13.18,73.45,787.22
kathmandu,Q4,65,1560,8115,2012-12-05T08:45:00,10.39,88.1,727.1099999999999
kathmandu,Q4,66,1584,8139,2012-12-06T08:45:00,12.99,73.8,693.18
kathmandu,Q4,67,1608,8163,2012-12-07T08:45:00,12.62,74.1,756.11
kathmandu,Q4,68,1632,8187,2012-12-08T08:45:00,12.0,78.0,693.14
kathmandu,Q4,69,1656,8211,2012-12-09T08:45:00,9.93,90.0,514.1899999999999
kathmandu,Q4,70,1680,8235,2012-12-10T08:45:00,10.93,84.5,541.9100000000001
kathmandu,Q4,71,1704,8259,2012-12-11T08:45:00,9.09,92.9,354.17999999999995
kathmandu,Q4,72,1728,8283,2012-12-12T08:45:00,9.92,82.15,671.87
kathmandu,Q4,73,1752,8307,2012-12-13T08:45:00,9.96,69.8,523.9399999999999
kathmandu,Q4,74,1776,8331,2012-12-14T08:45:00,9.4,76.7,758.94
kathmandu,Q4,75,1800,8355,2012-12-15T08:45:00,9.99,66.0,759.52
kathmandu,Q4,76,1824,8379,2012-12-16T08:45:00,10.2,82.35,752.86
kathmandu,Q4,77,1848,8403,2012-12-17T08:45:00,12.21,75.45,755.6899999999999
kathmandu,Q4,78,1872,8427,2012-12-18T08:45:00,10.09,93.6,412.39
kathmandu,Q4,79,1896,8451,2012-12-19T08:45:00,10.99,84.05,657.35
kathmandu,Q4,80,1920,8475,2012-12-20T08:45:00,10.15,84.55,698.5699999999999
kathmandu,Q4,81,1944,8499,2012-12-21T08:45:00,9.22,83.65,576.89
kathmandu,Q4,82,1968,8523,2012-12-22T08:45:00,9.5,83.3,377.99
kathmandu,Q4,83,1992,8547,2012-12-23T08:45:00,9.83,80.05,744.0000000000001
kathmandu,Q4,84,2016,8571,2012-12-24T08:45:00,10.4,77.4,744.5000000000001
kathmandu,Q4,85,2040,8595,2012-12-25T08:45:00,7.08,92.15,446.17
kathmandu,Q4,86,2064,8619,2012-12-26T08:45:00,8.05,74.9,727.0799999999999
kathmandu,Q4,87,2088,8643,2012-12-27T08:45:00,7.51,84.8,550.18
kathmandu,Q4,88,2112,8667,2012-12-28T08:45:00,8.88,72.45,755.33
kathmandu,Q4,89,2136,8691,2012-12-29T08:45:00,9.39,75.85,754.89
kathmandu,Q4,90,2160,8715,2012-12-30T08:45:00,7.42,94.85,385.28
kathmandu,Q4,91,2184,8739,2012-12-31T08:45:00,8.95,93.15,325.81
jomsom,Q1,0,0,3,2014-01-01T08:45:00,-10.84,62.69,828.67
jomsom,Q1,1,24,27,2014-01-02T08:45:00,-13.38,29.45,836.0400000000001
jomsom,Q1,2,48,51,2014-01-03T08:45:00,-12.25,24.6,856.8199999999999
jomsom,Q1,3,72,75,2014-01-04T08:45:00,-11.63,39.5,845.61
jomsom,Q1,4,96,99,2014-01-05T08:45:00,-15.13,64.05,822.85
jomsom,Q1,5,120,123,2014-01-06T08:45:00,-15.36,61.1,832.25
jomsom,Q1,6,144,147,2014-01-07T08:45:00,-13.87,35.45,696.96
jomsom,Q1,7,168,171,2014-01-08T08:45:00,-12.83,51.6,771.38
jomsom,Q1,8,192,195,2014-01-09T08:45:00,-12.03,59.25,647.94
jomsom,Q1,9,216,219,2014-01-10T08:45:00,-14.76,44.45,815.28
jomsom,Q1,10,240,243,2014-01-11T08:45:00,-14.52,70.1,733.5500000000001
jomsom,Q1,11,264,267,2014-01-12T08:45:00,-14.63,32.1,735.2200000000001
jomsom,Q1,12,288,291,2014-01-13T08:45:00,-10.45,33.15,675.49
jomsom,Q1,13,312,315,2014-01-14T08:45:00,-8.38,74.25,569.4699999999999
jomsom,Q1,14,336,339,2014-01-15T08:45:00,-12.09,73.75,788.38
jomsom,Q1,15,360,363,2014-01-16T08:45:00,-16.35,34.65,832.3100000000001
jomsom,Q1,16,384,387,2014-01-17T08:45:00,-13.52,26.75,800.6899999999999
jomsom,Q1,17,408,411,2014-01-18T08:45:00,-10.77,95.3,133.61
jomsom,Q1,18,432,435,2014-01-19T08:45:00,-17.98,45.65,843.5699999999999
jomsom,Q1,19,456,459,2014-01-20T08:45:00,-14.56,11.25,831.87
jomsom,Q1,20,480,483,2014-01-21T08:45:00,-16.6,15.6,574.89
jomsom,Q1,21,504,507,2014-01-22T08:45:00,-11.53,83.9,265.3
jomsom,Q1,22,528,531,2014-01-23T08:45:00,-9.36,87.7,622.33
jomsom,Q1,23,552,555,2014-01-24T08:45:00,-15.12,51.0,588.16
jomsom,Q1,24,576,579,2014-01-25T08:45:00,-18.63,45.5,818.4
jomsom,Q1,25,600,603,2014-01-26T08:45:00,-14.87,23.85,458.67
jomsom,Q1,26,624,627,2014-01-27T08:45:00,-17.53,37.85,851.46
jomsom,Q1,27,648,651,2014-01-28T08:45:00,-15.21,31.95,762.9000000000001
jomsom,Q1,28,672,675,2014-01-29T08:45:00,-18.12,39.55,607.25
jomsom,Q1,29,696,699,2014-01-30T08:45:00,-18.47,37.55,810.1400000000001
jomsom,Q1,30,720,723,2014-01-31T08:45:00,-19.12,29.2,817.97
jomsom,Q1,31,744,747,2007-02-01T08:45:00,-8.6,30.58,613.13
jomsom,Q1,32,768,771,2007-02-02T08:45:00,-8.38,28.1,760.63
jomsom,Q1,33,792,795,2007-02-03T08:45:00,-8.03,52.8,746.9999999999999
jomsom,Q1,34,816,819,2007-02-04T08:45:00,-7.98,87.85,580.0
jomsom,Q1,35,840,843,2007-02-05T08:45:00,-14.62,79.95,561.82
jomsom,Q1,36,864,867,2007-02-06T08:45:00,-10.03,80.55,430.86
jomsom,Q1,37,888,891,2007-02-07T08:45:00,-13.88,80.0,622.26
jomsom,Q1,38,912,915,2007-02-08T08:45:00,-16.53,63.65,694.63
jomsom,Q1,39,936,939,2007-02-09T08:45:00,-16.05,34.8,796.09
jomsom,Q1,40,960,963,2007-02-10T08:45:00,-13.7,70.2,758.13
jomsom,Q1,41,984,987,2007-02-11T08:45:00,-8.68,91.5,247.99
jomsom,Q1,42,1008,1011,2007-02-12T08:45:00,-16.45,69.7,802.42
jomsom,Q1,43,1032,1035,2007-02-13T08:45:00,-20.83,62.7,514.33
jomsom,Q1,44,1056,1059,2007-02-14T08:45:00,-15.19,79.95,134.64999999999998
jomsom,Q1,45,1080,1083,2007-02-15T08:45:00,-17.55,50.3,743.0
jomsom,Q1,46,1104,1107,2007-02-16T08:45:00,-18.49,63.2,735.57
jomsom,Q1,47,1128,1131,2007-02-17T08:45:00,-17.93,52.6,702.36
jomsom,Q1,48,1152,1155,2007-02-18T08:45:00,-17.22,50.45,769.3999999999999
jomsom,Q1,49,1176,1179,2007-02-19T08:45:00,-17.79,31.15,812.28
jomsom,Q1,50,1200,1203,2007-02-20T08:45:00,-13.59,23.0,811.8
jomsom,Q1,51,1224,1227,2007-02-21T08:45:00,-13.5,37.15,712.61
jomsom,Q1,52,1248,1251,2007-02-22T08:45:00,-13.26,37.3,743.99
jomsom,Q1,53,1272,1275,2007-02-23T08:45:00,-13.2,32.4,698.29
jomsom,Q1,54,1296,1299,2007-02-24T08:45:00,-14.17,40.6,799.32
jomsom,Q1,55,1320,1323,2007-02-25T08:45:00,-13.33,53.8,603.95
jomsom,Q1,56,1344,1347,2007-02-26T08:45:00,-12.21,61.8,706.8499999999999
jomsom,Q1,57,1368,1371,2007-02-27T08:45:00,-13.51,56.15,708.25
jomsom,Q1,58,1392,1395,2007-02-28T08:45:00,-12.79,56.45,660.38
jomsom,Q1,59,1416,1419,2012-03-01T08:45:00,-11.62,64.08,804.61
jomsom,Q1,60,1440,1443,2012-03-02T08:45:00,-13.8,76.65,754.41
jomsom,Q1,61,1464,1467,2012-03-03T08:45:00,-14.6,48.85,811.3100000000001
jomsom,Q1,62,1488,1491,2012-03-04T08:45:00,-11.49,39.5,809.78
jomsom,Q1,63,1512,1515,2012-03-05T08:45:00,-10.67,52.15,716.13
jomsom,Q1,64,1536,1539,2012-03-06T08:45:00,-9.2,62.5,810.99
jomsom,Q1,65,1560,1563,2012-03-07T08:45:00,-11.83,67.5,835.92
jomsom,Q1,66,1584,1587,2012-03-08T08:45:00,-10.16,52.3,807.6400000000001
jomsom,Q1,67,1608,1611,2012-03-09T08:45:00,-13.74,70.2,815.67
jomsom,Q1,68,1632,1635,2012-03-10T08:45:00,-17.76,66.4,824.1
jomsom,Q1,69,1656,1659,2012-03-11T08:45:00,-15.29,42.4,824.69
jomsom,Q1,70,1680,1683,2012-03-12T08:45:00,-16.32,44.15,772.26
jomsom,Q1,71,1704,1707,2012-03-13T08:45:00,-9.82,87.65,461.06
jomsom,Q1,72,1728,1731,2012-03-14T08:45:00,-12.59,51.6,732.0300000000001
jomsom,Q1,73,1752,1755,2012-03-15T08:45:00,-13.72,70.2,801.65
jomsom,Q1,74,1776,1779,2012-03-16T08:45:00,-12.61,37.45,813.6
jomsom,Q1,75,1800,1803,2012-03-17T08:45:00,-12.09,39.35,757.13
jomsom,Q1,76,1824,1827,2012-03-18T08:45:00,-8.52,42.25,770.6299999999999
jomsom,Q1,77,1848,1851,2012-03-19T08:45:00,-6.61,42.85,790.88
jomsom,Q1,78,1872,1875,2012-03-20T08:45:00,-7.75,40.7,772.6299999999999
jomsom,Q1,79,1896,1899,2012-03-21T08:45:00,-7.53,48.55,804.0799999999999
jomsom,Q1,80,1920,1923,2012-03-22T08:45:00,-6.62,44.75,798.25
jomsom,Q1,81,1944,1947,2012-03-23T08:45:00,-7.4,42.55,796.27
jomsom,Q1,82,1968,1971,2012-03-24T08:45:00,-7.86,52.8,794.99
jomsom,Q1,83,1992,1995,2012-03-25T08:45:00,-7.81,46.35,796.31
jomsom,Q1,84,2016,2019,2012-03-26T08:45:00,-6.44,58.0,718.47
jomsom,Q1,85,2040,2043,2012-03-27T08:45:00,-8.88,74.15,766.85
jomsom,Q1,86,2064,2067,2012-03-28T08:45:00,-4.76,68.95,727.0099999999999
jomsom,Q1,87,2088,2091,2012-03-29T08:45:00,-7.32,57.7,711.26
jomsom,Q1,88,2112,2115,2012-03-30T08:45:00,-5.97,53.35,772.45
jomsom,Q1,89,2136,2139,2012-03-31T08:45:00,-7.01,55.45,670.92
jomsom,Q2,0,0,2163,2019-04-01T08:45:00,-7.3,58.87,785.64
jomsom,Q2,1,24,2187,2019-04-02T08:45:00,-8.22,65.5,762.8
jomsom,Q2,2,48,2211,2019-04-03T08:45:00,-6.56,53.25,776.2600000000001
jomsom,Q2,3,72,2235,2019-04-04T08:45:00,-4.98,53.5,665.02
jomsom,Q2,4,96,2259,2019-04-05T08:45:00,-4.54,55.95,719.21
jomsom,Q2,5,120,2283,2019-04-06T08:45:00,-4.85,66.15,642.27
jomsom,Q2,6,144,2307,2019-04-07T08:45:00,-4.01,81.3,666.75
jomsom,Q2,7,168,2331,2019-04-08T08:45:00,-5.03,63.35,724.35
jomsom,Q2,8,192,2355,2019-04-09T08:45:00,-4.47,68.95,701.57
jomsom,Q2,9,216,2379,2019-04-10T08:45:00,-1.5,48.05,712.5600000000001
jomsom,Q2,10,240,2403,2019-04-11T08:45:00,-1.81,59.1,683.27
jomsom,Q2,11,264,2427,2019-04-12T08:45:00,-0.28,46.5,703.42
jomsom,Q2,12,288,2451,2019-04-13T08:45:00,-0.87,72.5,729.98
jomsom,Q2,13,312,2475,2019-04-14T08:45:00,-0.37,72.6,717.8100000000001
jomsom,Q2,14,336,2499,2019-04-15T08:45:00,-0.14,59.45,685.04
jomsom,Q2,15,360,2523,2019-04-16T08:45:00,0.0,64.45,707.77
jomsom,Q2,16,384,2547,2019-04-17T08:45:00,-2.48,88.25,475.82
jomsom,Q2,17,408,2571,2019-04-18T08:45:00,-4.34,78.05,727.9499999999999
jomsom,Q2,18,432,2595,2019-04-19T08:45:00,-6.32,71.65,741.0699999999999
jomsom,Q2,19,456,2619,2019-04-20T08:45:00,-5.58,74.7,720.1600000000001
jomsom,Q2,20,480,2643,2019-04-21T08:45:00,-2.83,69.35,667.49
jomsom,Q2,21,504,2667,2019-04-22T08:45:00,-3.69,78.15,633.73
jomsom,Q2,22,528,2691,2019-04-23T08:45:00,-2.45,66.6,668.0400000000001
jomsom,Q2,23,552,2715,2019-04-24T08:45:00,0.39,59.6,691.5799999999999
jomsom,Q2,24,576,2739,2019-04-25T08:45:00,0.06,69.85,659.37
jomsom,Q2,25,600,2763,2019-04-26T08:45:00,-0.03,75.6,644.88
jomsom,Q2,26,624,2787,2019-04-27T08:45:00,-0.15,61.9,675.15
jomsom,Q2,27,648,2811,2019-04-28T08:45:00,2.0,49.0,714.29
jomsom,Q2,28,672,2835,2019-04-29T08:45:00,1.71,53.15,678.64
jomsom,Q2,29,696,2859,2019-04-30T08:45:00,1.05,64.65,699.24
jomsom,Q2,30,720,2883,2010-05-01T08:45:00,2.15,67.57,680.2399999999999
jomsom,Q2,31,744,2907,2010-05-02T08:45:00,1.64,78.9,530.16
jomsom,Q2,32,768,2931,2010-05-03T08:45:00,0.2,72.65,646.0
jomsom,Q2,33,792,2955,2010-05-04T08:45:00,2.55,62.5,674.64
jomsom,Q2,34,816,2979,2010-05-05T08:45:00,2.6,82.15,519.98
jomsom,Q2,35,840,3003,2010-05-06T08:45:00,2.74,79.0,553.1500000000001
jomsom,Q2,36,864,3027,2010-05-07T08:45:00,2.14,82.05,633.36
jomsom,Q2,37,888,3051,2010-05-08T08:45:00,1.91,82.05,565.49
jomsom,Q2,38,912,3075,2010-05-09T08:45:00,4.11,60.4,570.55
jomsom,Q2,39,936,3099,2010-05-10T08:45:00,4.48,70.7,652.55
jomsom,Q2,40,960,3123,2010-05-11T08:45:00,2.82,62.6,640.2699999999999
jomsom,Q2,41,984,3147,2010-05-12T08:45:00,2.49,60.05,671.2
jomsom,Q2,42,1008,3171,2010-05-13T08:45:00,2.03,53.15,665.67
jomsom,Q2,43,1032,3195,2010-05-14T08:45:00,2.04,53.15,621.03
jomsom,Q2,44,1056,3219,2010-05-15T08:45:00,0.96,59.7,637.0500000000001
jomsom,Q2,45,1080,3243,2010-05-16T08:45:00,2.59,62.5,646.4499999999999
jomsom,Q2,46,1104,3267,2010-05-17T08:45:00,3.96,55.85,640.1499999999999
jomsom,Q2,47,1128,3291,2010-05-18T08:45:00,5.76,65.65,513.33
jomsom,Q2,48,1152,3315,2010-05-19T08:45:00,5.66,70.85,633.01
jomsom,Q2,49,1176,3339,2010-05-20T08:45:00,3.29,65.1,646.6400000000001
jomsom,Q2,50,1200,3363,2010-05-21T08:45:00,2.59,57.7,575.07
jomsom,Q2,51,1224,3387,2010-05-22T08:45:00,6.86,36.5,641.64
jomsom,Q2,52,1248,3411,2010-05-23T08:45:00,5.09,60.65,565.42
jomsom,Q2,53,1272,3435,2010-05-24T08:45:00,5.32,68.1,556.52
jomsom,Q2,54,1296,3459,2010-05-25T08:45:00,6.37,44.6,582.42
jomsom,Q2,55,1320,3483,2010-05-26T08:45:00,5.72,46.1,594.67
jomsom,Q2,56,1344,3507,2010-05-27T08:45:00,6.47,46.4,589.5799999999999
jomsom,Q2,57,1368,3531,2010-05-28T08:45:00,4.89,70.8,502.74
jomsom,Q2,58,1392,3555,2010-05-29T08:45:00,5.21,58.3,543.47
jomsom,Q2,59,1416,3579,2010-05-30T08:45:00,3.65,65.2,580.46
jomsom,Q2,60,1440,3603,2010-05-31T08:45:00,3.37,65.2,593.69
jomsom,Q2,61,1464,3627,2006-06-01T08:45:00,5.67,76.29,530.9
jomsom,Q2,62,1488,3651,2006-06-02T08:45:00,6.76,76.65,493.38
jomsom,Q2,63,1512,3675,2006-06-03T08:45:00,5.0,92.25,260.45
jomsom,Q2,64,1536,3699,2006-06-04T08:45:00,3.96,92.2,257.51
jomsom,Q2,65,1560,3723,2006-06-05T08:45:00,6.09,79.5,536.4200000000001
jomsom,Q2,66,1584,3747,2006-06-06T08:45:00,5.7,88.9,449.09
jomsom,Q2,67,1608,3771,2006-06-07T08:45:00,6.53,89.0,387.22
jomsom,Q2,68,1632,3795,2006-06-08T08:45:00,6.54,85.75,342.87
jomsom,Q2,69,1656,3819,2006-06-09T08:45:00,6.95,85.75,356.93
jomsom,Q2,70,1680,3843,2006-06-10T08:45:00,5.56,85.65,388.73
jomsom,Q2,71,1704,3867,2006-06-11T08:45:00,6.56,73.8,514.93
jomsom,Q2,72,1728,3891,2006-06-12T08:45:00,4.83,73.45,567.91
jomsom,Q2,73,1752,3915,2006-06-13T08:45:00,4.2,65.3,574.4300000000001
jomsom,Q2,74,1776,3939,2006-06-14T08:45:00,2.99,67.7,590.34
jomsom,Q2,75,1800,3963,2006-06-15T08:45:00,3.33,67.7,547.9900000000001
jomsom,Q2,76,1824,3987,2006-06-16T08:45:00,3.51,73.3,514.3199999999999
jomsom,Q2,77,1848,4011,2006-06-17T08:45:00,4.08,76.25,570.81
jomsom,Q2,78,1872,4035,2006-06-18T08:45:00,4.33,70.6,580.17
jomsom,Q2,79,1896,4059,2006-06-19T08:45:00,3.9,65.2,577.87
jomsom,Q2,80,1920,4083,2006-06-20T08:45:00,3.98,67.9,541.73
jomsom,Q2,81,1944,4107,2006-06-21T08:45:00,5.18,65.55,547.29
jomsom,Q2,82,1968,4131,2006-06-22T08:45:00,5.9,63.15,548.6600000000001
jomsom,Q2,83,1992,4155,2006-06-23T08:45:00,7.19,68.5,534.0699999999999
jomsom,Q2,84,2016,4179,2006-06-24T08:45:00,7.09,76.7,394.31
jomsom,Q2,85,2040,4203,2006-06-25T08:45:00,7.1,85.8,401.78
jomsom,Q2,86,2064,4227,2006-06-26T08:45:00,6.96,82.6,303.05
jomsom,Q2,87,2088,4251,2006-06-27T08:45:00,6.84,89.0,338.79
jomsom,Q2,88,2112,4275,2006-06-28T08:45:00,6.11,85.7,316.35
jomsom,Q2,89,2136,4299,2006-06-29T08:45:00,5.51,99.4,138.54999999999998
jomsom,Q2,90,2160,4323,2006-06-30T08:45:00,6.65,89.0,421.25
jomsom,Q3,0,0,4347,2020-07-01T08:45:00,7.28,84.59,331.68999999999994
jomsom,Q3,1,24,4371,2020-07-02T08:45:00,7.77,82.7,435.01
jomsom,Q3,2,48,4395,2020-07-03T08:45:00,6.16,95.8,201.9
jomsom,Q3,3,72,4419,2020-07-04T08:45:00,5.79,88.9,224.35
jomsom,Q3,4,96,4443,2020-07-05T08:45:00,6.21,88.95,457.0
jomsom,Q3,5,120,4467,2020-07-06T08:45:00,7.01,82.65,398.35
jomsom,Q3,6,144,4491,2020-07-07T08:45:00,6.91,95.8,160.47
jomsom,Q3,7,168,4515,2020-07-08T08:45:00,7.54,82.7,437.79
jomsom,Q3,8,192,4539,2020-07-09T08:45:00,8.26,85.85,419.58
jomsom,Q3,9,216,4563,2020-07-10T08:45:00,7.48,95.8,265.43
jomsom,Q3,10,240,4587,2020-07-11T08:45:00,7.67,82.7,396.84
jomsom,Q3,11,264,4611,2020-07-12T08:45:00,6.19,92.3,374.18
jomsom,Q3,12,288,4635,2020-07-13T08:45:00,7.8,85.85,296.85
jomsom,Q3,13,312,4659,2020-07-14T08:45:00,5.91,92.3,171.34
jomsom,Q3,14,336,4683,2020-07-15T08:45:00,6.67,92.35,405.22
jomsom,Q3,15,360,4707,2020-07-16T08:45:00,7.3,85.8,382.96
jomsom,Q3,16,384,4731,2020-07-17T08:45:00,8.05,89.05,323.38000000000005
jomsom,Q3,17,408,4755,2020-07-18T08:45:00,8.12,85.85,331.31000000000006
jomsom,Q3,18,432,4779,2020-07-19T08:45:00,8.52,95.85,292.94
jomsom,Q3,19,456,4803,2020-07-20T08:45:00,6.1,92.3,303.36
jomsom,Q3,20,480,4827,2020-07-21T08:45:00,5.4,88.9,295.82
jomsom,Q3,21,504,4851,2020-07-22T08:45:00,6.83,82.6,415.73
jomsom,Q3,22,528,4875,2020-07-23T08:45:00,6.42,95.8,193.1
jomsom,Q3,23,552,4899,2020-07-24T08:45:00,5.84,92.3,137.14
jomsom,Q3,24,576,4923,2020-07-25T08:45:00,6.67,95.8,182.92
jomsom,Q3,25,600,4947,2020-07-26T08:45:00,7.22,82.65,378.43
jomsom,Q3,26,624,4971,2020-07-27T08:45:00,7.3,89.0,283.11
jomsom,Q3,27,648,4995,2020-07-28T08:45:00,7.2,99.4,235.23
jomsom,Q3,28,672,5019,2020-07-29T08:45:00,4.56,99.4,84.0
jomsom,Q3,29,696,5043,2020-07-30T08:45:00,6.46,85.75,307.78
jomsom,Q3,30,720,5067,2020-07-31T08:45:00,7.63,79.7,300.56
jomsom,Q3,31,744,5091,2007-08-01T08:45:00,6.38,90.47,198.38
jomsom,Q3,32,768,5115,2007-08-02T08:45:00,5.96,88.95,230.66
jomsom,Q3,33,792,5139,2007-08-03T08:45:00,7.4,79.65,474.33
jomsom,Q3,34,816,5163,2007-08-04T08:45:00,6.96,79.55,546.1899999999999
jomsom,Q3,35,840,5187,2007-08-05T08:45:00,7.94,76.8,501.55
jomsom,Q3,36,864,5211,2007-08-06T08:45:00,7.5,82.65,402.47
jomsom,Q3,37,888,5235,2007-08-07T08:45:00,8.14,79.7,337.42
jomsom,Q3,38,912,5259,2007-08-08T08:45:00,8.34,82.7,510.67
jomsom,Q3,39,936,5283,2007-08-09T08:45:00,8.1,92.4,429.33
jomsom,Q3,40,960,5307,2007-08-10T08:45:00,9.03,76.95,494.78
jomsom,Q3,41,984,5331,2007-08-11T08:45:00,9.2,82.85,536.06
jomsom,Q3,42,1008,5355,2007-08-12T08:45:00,8.01,85.85,158.23
jomsom,Q3,43,1032,5379,2007-08-13T08:45:00,7.37,95.8,297.78000000000003
jomsom,Q3,44,1056,5403,2007-08-14T08:45:00,7.0,85.75,227.22
jomsom,Q3,45,1080,5427,2007-08-15T08:45:00,7.1,85.75,377.27
jomsom,Q3,46,1104,5451,2007-08-16T08:45:00,6.69,92.3,274.86999999999995
jomsom,Q3,47,1128,5475,2007-08-17T08:45:00,6.22,88.95,382.82
jomsom,Q3,48,1152,5499,2007-08-18T08:45:00,5.48,85.65,228.78
jomsom,Q3,49,1176,5523,2007-08-19T08:45:00,5.43,85.65,271.26
jomsom,Q3,50,1200,5547,2007-08-20T08:45:00,4.09,92.2,299.17
jomsom,Q3,51,1224,5571,2007-08-21T08:45:00,5.86,79.5,602.81
jomsom,Q3,52,1248,5595,2007-08-22T08:45:00,6.67,79.5,580.68
jomsom,Q3,53,1272,5619,2007-08-23T08:45:00,6.38,82.55,466.57
jomsom,Q3,54,1296,5643,2007-08-24T08:45:00,4.28,95.75,128.01999999999998
jomsom,Q3,55,1320,5667,2007-08-25T08:45:00,5.47,85.65,479.22
jomsom,Q3,56,1344,5691,2007-08-26T08:45:00,6.68,82.55,512.9
