time_index,datetime,T_amb_C,RH_amb_pct,GHI_Wm2,POA_Wm2,wind_speed_ms,DIF_Wm2,DNI_Wm2,pressure_Pa
81,2014-01-04 14:45:00,-5.45,55.8,427.8,793.94,1.1,99.8,720.92,58490.0
82,2014-01-04 15:45:00,-5.91,63.25,196.4,401.38,0.9,95.1,331.42,58510.0
83,2014-01-04 16:45:00,-6.7,71.5,15.65,12.600000000000001,0.55,15.65,0.0,58490.0
84,2014-01-04 17:45:00,-7.79,80.85,0.0,0.0,0.28,0.0,-0.0,58470.0
85,2014-01-04 18:45:00,-8.87,84.15,0.0,0.0,0.21,0.0,-0.0,58500.0
86,2014-01-04 19:45:00,-9.79,84.05,0.0,0.0,0.07,0.0,-0.0,58510.0
87,2014-01-04 20:45:00,-10.81,80.45,0.0,0.0,0.21,0.0,-0.0,58500.0
88,2014-01-04 21:45:00,-11.88,70.6,0.0,0.0,0.34,0.0,-0.0,58480.0
89,2014-01-04 22:45:00,-12.75,70.4,0.0,0.0,0.34,0.0,-0.0,58470.0
90,2014-01-04 23:45:00,-13.73,67.2,0.0,0.0,0.41,0.0,-0.0,58430.0
91,2014-01-05 00:45:00,-13.63,73.45,0.0,0.0,0.41,0.0,-0.0,58370.0
92,2014-01-05 01:45:00,-14.23,80.0,0.0,0.0,0.41,0.0,-0.0,58340.0
93,2014-01-05 02:45:00,-14.93,79.95,0.0,0.0,0.48,0.0,-0.0,58300.0
94,2014-01-05 03:45:00,-15.5,79.85,0.0,0.0,0.55,0.0,-0.0,58270.0
95,2014-01-05 04:45:00,-16.03,79.8,0.0,0.0,0.55,0.0,-0.0,58250.0
96,2014-01-05 05:45:00,-16.54,79.7,0.0,0.0,0.55,0.0,-0.0,58230.0
97,2014-01-05 06:45:00,-17.1,76.2,0.0,12.399999999999999,0.62,0.0,-0.0,58250.0
98,2014-01-05 07:45:00,-17.08,72.8,74.84,50.76,0.55,74.84,0.0,58270.0
99,2014-01-05 08:45:00,-15.13,64.05,442.75,822.85,0.21,100.45,1116.72,58330.0
100,2014-01-05 09:45:00,-13.64,49.15,615.85,1047.71,0.34,96.65,1138.49,58370.0
101,2014-01-05 10:45:00,-11.52,51.85,725.9,1183.27,0.55,93.4,1125.71,58390.0
102,2014-01-05 11:45:00,-9.36,50.15,750.2,1202.07,0.83,113.8,1031.82,58330.0
103,2014-01-05 12:45:00,-7.9,46.35,689.6,1109.1200000000001,1.17,138.2,893.63,58250.0
104,2014-01-05 13:45:00,-7.96,50.55,591.55,994.18,1.24,122.8,833.15,58190.0
105,2014-01-05 14:45:00,-8.17,52.8,403.35,728.94,1.38,115.55,629.42,58140.0
106,2014-01-05 15:45:00,-8.81,59.9,203.9,426.33000000000004,1.31,91.55,364.67,58120.0
107,2014-01-05 16:45:00,-9.76,67.9,15.0,12.08,0.76,15.0,0.0,58110.0
108,2014-01-05 17:45:00,-10.83,73.8,0.0,0.0,0.48,0.0,-0.0,58110.0
109,2014-01-05 18:45:00,-11.66,73.75,0.0,0.0,0.21,0.0,-0.0,58110.0
110,2014-01-05 19:45:00,-12.56,76.9,0.0,0.0,0.0,0.0,-0.0,58130.0
111,2014-01-05 20:45:00,-13.47,80.15,0.0,0.0,0.07,0.0,-0.0,58130.0
112,2014-01-05 21:45:00,-14.24,80.0,0.0,0.0,0.07,0.0,-0.0,58120.0
113,2014-01-05 22:45:00,-14.97,83.55,0.0,0.0,0.14,0.0,-0.0,58100.0
114,2014-01-05 23:45:00,-15.49,79.85,0.0,0.0,0.21,0.0,-0.0,58070.0
115,2014-01-06 00:45:00,-15.01,73.2,0.0,0.0,0.14,0.0,-0.0,58040.0
116,2014-01-06 01:45:00,-15.32,73.1,0.0,0.0,0.14,0.0,-0.0,58050.0
117,2014-01-06 02:45:00,-15.8,69.8,0.0,0.0,0.14,0.0,-0.0,58020.0
118,2014-01-06 03:45:00,-16.06,66.75,0.0,0.0,0.21,0.0,-0.0,58010.0
