T_C,RH,v_ms,d_mm,K_logged,K_recomputed,rel_err
38.24548664,0.2122125351,1.1,6,9.371566846e-05,9.371566846e-05,0
35.23437019,0.2803625006,1.1,6,7.640129913e-05,7.640129913e-05,0
32.58529874,0.3556625472,1.1,6,6.205737923e-05,6.205737923e-05,0
30.30884148,0.4346098553,1.1,6,5.057155607e-05,5.057155607e-05,0
28.37611379,0.5141077978,1.1,6,4.155475031e-05,4.155475031e-05,0
26.74089975,0.5918841197,1.1,6,3.453198518e-05,3.453198518e-05,0
25.35453024,0.6664954022,1.1,6,2.905930855e-05,2.905930855e-05,0
24.17330528,0.7371319928,1.1,6,2.477044049e-05,2.477044049e-05,0
45,0.1080549626,1.1,6,0.0001352836045,0.0001352836045,0
41.57494314,0.1538135546,1.1,6,0.0001138136255,0.0001138136255,0
38.29086688,0.211304871,1.1,6,9.398379052e-05,9.398379052e-05,0
35.28797799,0.2789963619,1.1,6,7.670127039e-05,7.670127039e-05,0
32.64053475,0.3539190076,1.1,6,6.234679064e-05,6.234679064e-05,0
30.3617929,0.4325991902,1.1,6,5.082896489e-05,5.082896489e-05,0
28.42491468,0.5119382795,1.1,6,4.177354353e-05,4.177354353e-05,0
26.78495235,0.589644779,1.1,6,3.471362832e-05,3.471362832e-05,0
25.39389838,0.6642521728,1.1,6,2.920856216e-05,2.920856216e-05,0
24.20833189,0.7349313364,1.1,6,2.489273448e-05,2.489273448e-05,0
45,0.1080545176,1.1,6,0.0001352837098,0.0001352837098,0
41.60266817,0.1533889414,1.1,6,0.000113984682,0.000113984682,0
38.33600953,0.210405256,1.1,6,9.425069156e-05,9.425069156e-05,0
35.34143754,0.2776398936,1.1,6,7.700075031e-05,7.700075031e-05,0
32.69572713,0.3521846427,1.1,6,6.263643068e-05,6.263643068e-05,0
30.41477974,0.4305958571,1.1,6,5.108705391e-05,5.108705391e-05,0
28.47379729,0.5097738121,1.1,6,4.199320009e-05,4.199320009e-05,0
26.82910764,0.5874083588,1.1,6,3.489614295e-05,3.489614295e-05,0
25.43337465,0.6620101127,1.1,6,2.935860955e-05,2.935860955e-05,0
24.24346427,0.7327304683,1.1,6,2.501571629e-05,2.501571629e-05,0
45,0.1080540685,1.1,6,0.0001352838161,0.0001352838161,0
41.63016934,0.1529686945,1.1,6,0.0001141544089,0.0001141544089,0
38.38091489,0.2095136206,1.1,6,9.451636971e-05,9.451636971e-05,0
35.39474762,0.2762930512,1.1,6,7.729972766e-05,7.729972766e-05,0
32.75087424,0.350459449,1.1,6,6.292628755e-05,6.292628755e-05,0
30.46780071,0.4285998828,1.1,6,5.134581583e-05,5.134581583e-05,0
28.52276091,0.5076144345,1.1,6,4.221371763e-05,4.221371763e-05,0
26.87336537,0.5851748975,1.1,6,3.507953007e-05,3.507953007e-05,0
25.47295907,0.659769254,1.1,6,2.950945338e-05,2.950945338e-05,0
24.27870259,0.730529415,1.1,6,2.513938907e-05,2.513938907e-05,0
45,0.1080536153,1.1,6,0.0001352839234,0.0001352839234,0
41.65744847,0.1525527614,1.1,6,0.0001143228161,0.0001143228161,0
38.42558326,0.2086298954,1.1,6,9.47808232e-05,9.47808232e-05,0
35.44790706,0.2749557902,1.1,6,7.759819133e-05,7.759819133e-05,0
32.80597445,0.3487434222,1.1,6,6.321634943e-05,6.321634943e-05,0
30.52085452,0.4266112937,1.1,6,5.160524324e-05,5.160524324e-05,0
28.5718048,0.5054601859,1.1,6,4.243509367e-05,4.243509367e-05,0
26.91772528,0.5829444337,1.1,6,3.526379058e-05,3.526379058e-05,0
25.51265169,0.6575296294,1.1,6,2.966109628e-05,2.966109628e-05,0
24.31404703,0.7283282032,1.1,6,2.526375594e-05,2.526375594e-05,0
45,0.1080531581,1.1,6,0.0001352840316,0.0001352840316,0
41.68450734,0.1521410904,1.1,6,0.0001144899133,0.0001144899133,0
38.47001494,0.2077540118,1.1,6,9.504405041e-05,9.504405041e-05,0
35.50091467,0.2736280657,1.1,6,7.789613029e-05,7.789613029e-05,0
32.86102615,0.3470365578,1.1,6,6.350660445e-05,6.350660445e-05,0
30.57393987,0.4246301158,1.1,6,5.18653286e-05,5.18653286e-05,0
28.6209282,0.5033111052,1.1,6,4.265732562e-05,4.265732562e-05,0
26.96218709,0.5807170061,1.1,6,3.544892535e-05,3.544892535e-05,0
25.55245253,0.6552912716,1.1,6,2.981354083e-05,2.981354083e-05,0
24.34949777,0.72612686,1.1,6,2.538882005e-05,2.538882005e-05,0
45,0.1080526969,1.1,6,0.0001352841408,0.0001352841408,0
41.71134771,0.1517336307,1.1,6,0.0001146557101,0.0001146557101,0
38.51421029,0.2068859015,1.1,6,9.530604983e-05,9.530604983e-05,0
35.55376929,0.2723098327,1.1,6,7.819353363e-05,7.819353363e-05,0
32.9160277,0.3453388506,1.1,6,6.379704072e-05,6.379704072e-05,0
30.62705543,0.4226563748,1.1,6,5.212606426e-05,5.212606426e-05,0
28.67013036,0.5011672315,1.1,6,4.288041077e-05,4.288041077e-05,0
27.0067505,0.5784926539,1.1,6,3.563493514e-05,3.563493514e-05,0
25.59236162,0.6530542138,1.1,6,2.996678959e-05,2.996678959e-05,0
24.38505498,0.7239254124,1.1,6,2.551458452e-05,2.551458452e-05,0
45,0.1080522315,1.1,6,0.000135284251,0.000135284251,0
41.73797135,0.151330332,1.1,6,0.0001148202161,0.0001148202161,0
38.55816963,0.2060254967,1.1,6,9.55668201e-05,9.55668201e-05,0
35.60646979,0.2710010461,1.1,6,7.849039051e-05,7.849039051e-05,0
32.97097749,0.3436502949,1.1,6,6.408764631e-05,6.408764631e-05,0
30.68019989,0.4206900961,1.1,6,5.238744248e-05,5.238744248e-05,0
28.71941048,0.4990286036,1.1,6,4.310434633e-05,4.310434633e-05,0
27.05141523,0.5762714163,1.1,6,3.582182065e-05,3.582182065e-05,0
25.63237897,0.6508184895,1.1,6,3.012084508e-05,3.012084508e-05,0
24.42071882,0.7217238879,1.1,6,2.564105246e-05,2.564105246e-05,0
45,0.1080517621,1.1,6,0.0001352843621,0.0001352843621,0
41.76437999,0.1509311449,1.1,6,0.0001149834408,0.0001149834408,0
38.60189332,0.2051727303,1.1,6,9.582635996e-05,9.582635996e-05,0
35.65901502,0.2697016605,1.1,6,7.878669023e-05,7.878669023e-05,0
33.02587389,0.3419708844,1.1,6,6.437840926e-05,6.437840926e-05,0
30.7333719,0.4187313045,1.1,6,5.26494554e-05,5.26494554e-05,0
28.76876777,0.4968952606,1.1,6,4.332912936e-05,4.332912936e-05,0
27.09618095,0.5740533327,1.1,6,3.600958251e-05,3.600958251e-05,0
25.67250457,0.6485841323,1.1,6,3.027570978e-05,3.027570978e-05,0
24.45648945,0.7195223142,1.1,6,2.576822698e-05,2.576822698e-05,0
45,0.1080512886,1.1,6,0.0001352844742,0.0001352844742,0
41.79057536,0.1505360205,1.1,6,0.0001151453939,0.0001151453939,0
38.64538175,0.2043275354,1.1,6,9.608466829e-05,9.608466829e-05,0
35.71140388,0.2684116302,1.1,6,7.908242217e-05,7.908242217e-05,0
33.08071528,0.3403006123,1.1,6,6.466931759e-05,6.466931759e-05,0
30.7865701,0.4167800246,1.1,6,5.291209504e-05,5.291209504e-05,0
28.81820144,0.4947672413,1.1,6,4.355475685e-05,4.355475685e-05,0
27.14104734,0.5718384428,1.1,6,3.619822128e-05,3.619822128e-05,0
25.71273843,0.6463511764,1.1,6,3.043138614e-05,3.043138614e-05,0
24.49236705,0.717320719,1.1,6,2.589611118e-05,2.589611118e-05,0
45,0.108050811,1.1,6,0.0001352845873,0.0001352845873,0
41.81655917,0.1501449108,1.1,6,0.0001153060845,0.0001153060845,0
38.68863528,0.203489846,1.1,6,9.634174409e-05,9.634174409e-05,0
35.76363527,0.2671309095,1.1,6,7.937757582e-05,7.937757582e-05,0
33.13550004,0.3386394713,1.1,6,6.496035928e-05,6.496035928e-05,0
30.83979315,0.4148362806,1.1,6,5.317535332e-05,5.317535332e-05,0
28.86771064,0.4926445846,1.1,6,4.378122565e-05,4.378122565e-05,0
27.18601406,0.5696267865,1.1,6,3.638773741e-05,3.638773741e-05,0
25.75308054,0.644119656,1.1,6,3.058787656e-05,3.058787656e-05,0
24.52835175,0.7151191305,1.1,6,2.602470814e-05,2.602470814e-05,0
45,0.1080503293,1.1,6,0.0001352847013,0.0001352847013,0
41.84233314,0.1497577683,1.1,6,0.0001154655223,0.0001154655223,0
38.73165432,0.2026595961,1.1,6,9.659758647e-05,9.659758647e-05,0
35.81570811,0.2658594526,1.1,6,7.967214079e-05,7.967214079e-05,0
33.19022655,0.3369874537,1.1,6,6.525152231e-05,6.525152231e-05,0
30.89303967,0.4129000963,1.1,6,5.343922206e-05,5.343922206e-05,0
28.91729454,0.4905273293,1.1,6,4.400853251e-05,4.400853251e-05,0
27.23108077,0.5674184039,1.1,6,3.657813131e-05,3.657813131e-05,0
25.79353088,0.6418896057,1.1,6,3.074518341e-05,3.074518341e-05,0
24.56444371,0.7129175772,1.1,6,2.615402094e-05,2.615402094e-05,0
45,0.1080498436,1.1,6,0.0001352848163,0.0001352848163,0
41.86789893,0.1493745464,1.1,6,0.0001156237163,0.0001156237163,0
38.77443927,0.2018367206,1.1,6,9.685219466e-05,9.685219466e-05,0
35.86762133,0.2645972132,1.1,6,7.996610679e-05,7.996610679e-05,0
33.2448932,0.3353445509,1.1,6,6.554279464e-05,6.554279464e-05,0
30.94630828,0.410971495,1.1,6,5.370369298e-05,5.370369298e-05,0
28.96695229,0.488415514,1.1,6,4.423667406e-05,4.423667406e-05,0
27.2762471,0.5652133351,1.1,6,3.676940329e-05,3.676940329e-05,0
25.83408941,0.6396610605,1.1,6,3.090330901e-05,3.090330901e-05,0
24.60064308,0.7107160876,1.1,6,2.628405265e-05,2.628405265e-05,0
45,0.1080493538,1.1,6,0.0001352849322,0.0001352849322,0
41.89325823,0.1489951988,1.1,6,0.0001157806759,0.0001157806759,0
38.81699057,0.2010211546,1.1,6,9.710556802e-05,9.710556802e-05,0
35.91937389,0.2633441452,1.1,6,8.025946363e-05,8.025946363e-05,0
33.29949836,0.3337107542,1.1,6,6.583416419e-05,6.583416419e-05,0
30.99959758,0.4090504997,1.1,6,5.396875767e-05,5.396875767e-05,0
29.01668303,0.4863091773,1.1,6,4.446564682e-05,4.446564682e-05,0
27.32151267,0.5630116207,1.1,6,3.69615536e-05,3.69615536e-05,0
25.87475611,0.6374340556,1.1,6,3.106225567e-05,3.106225567e-05,0
24.63695001,0.7085146906,1.1,6,2.641480632e-05,2.641480632e-05,0
45,0.1080488599,1.1,6,0.0001352850491,0.0001352850491,0
41.91841269,0.1486196801,1.1,6,0.0001159364102,0.0001159364102,0
38.85930863,0.200212834,1.1,6,9.735770603e-05,9.735770603e-05,0
35.97096476,0.2621002022,1.1,6,8.055220124e-05,8.055220124e-05,0
33.35404044,0.3320860541,1.1,6,6.61256189e-05,6.61256189e-05,0
31.05290618,0.407137133,1.1,6,5.423440764e-05,5.423440764e-05,0
29.06648587,0.4842083578,1.1,6,4.46954472e-05,4.46954472e-05,0
27.36687711,0.5608133011,1.1,6,3.715458238e-05,3.715458238e-05,0
25.91553093,0.6352086264,1.1,6,3.12220256e-05,3.12220256e-05,0
24.67336463,0.7063134152,1.1,6,2.654628498e-05,2.654628498e-05,0
45,0.1080483619,1.1,6,0.000135285167,0.000135285167,0
41.94336397,0.1482479456,1.1,6,0.0001160909285,0.0001160909285,0
38.90139391,0.1994116949,1.1,6,9.760860825e-05,9.760860825e-05,0
36.02239291,0.2608653377,1.1,6,8.084430968e-05,8.084430968e-05,0
33.40851782,0.3304704406,1.1,6,6.641714667e-05,6.641714667e-05,0
31.10623266,0.4052314169,1.1,6,5.450063431e-05,5.450063431e-05,0
29.11635993,0.4821130938,1.1,6,4.49260715e-05,4.49260715e-05,0
27.41234,0.5586184171,1.1,6,3.734848972e-05,3.734848972e-05,0
25.95641381,0.6329848087,1.1,6,3.138262103e-05,3.138262103e-05,0
24.70988707,0.7041122909,1.1,6,2.667849167e-05,2.667849167e-05,0
45,0.1080478598,1.1,6,0.0001352852859,0.0001352852859,0
41.96811369,0.147879951,1.1,6,0.0001162442396,0.0001162442396,0
38.94324687,0.1986176741,1.1,6,9.78582744e-05,9.78582744e-05,0
36.07365735,0.2596395048,1.1,6,8.113577909e-05,8.113577909e-05,0
33.46292889,0.3288639032,1.1,6,6.670873541e-05,6.670873541e-05,0
31.1595756,0.4033333732,1.1,6,5.476742896e-05,5.476742896e-05,0
29.16630428,0.4800234236,1.1,6,4.515751591e-05,4.515751591e-05,0
27.45790095,0.5564270097,1.1,6,3.754327561e-05,3.754327561e-05,0
25.9974047,0.6307626384,1.1,6,3.15440441e-05,3.15440441e-05,0
24.74651747,0.7019113472,1.1,6,2.681142939e-05,2.681142939e-05,0
45,0.1080473537,1.1,6,0.0001352854057,0.0001352854057,0
41.99266348,0.1475156528,1.1,6,0.0001163963527,0.0001163963527,0
38.98486798,0.1978307087,1.1,6,9.810670427e-05,9.810670427e-05,0
36.1247571,0.258422657,1.1,6,8.142659975e-05,8.142659975e-05,0
33.51727207,0.3272664309,1.1,6,6.700037302e-05,6.700037302e-05,0
31.21293358,0.4014430229,1.1,6,5.503478281e-05,5.503478281e-05,0
29.21631802,0.4779393854,1.1,6,4.538977648e-05,4.538977648e-05,0
27.50355953,0.5542391198,1.1,6,3.773893996e-05,3.773893996e-05,0
26.03850353,0.628542152,1.1,6,3.170629693e-05,3.170629693e-05,0
24.78325595,0.6997106141,1.1,6,2.694510115e-05,2.694510115e-05,0
45,0.1080468434,1.1,6,0.0001352855265,0.0001352855265,0
42.01701494,0.1471550079,1.1,6,0.0001165472768,0.0001165472768,0
39.02625771,0.1970507363,1.1,6,9.835389779e-05,9.835389779e-05,0
36.1756912,0.2572147471,1.1,6,8.171676204e-05,8.171676204e-05,0
33.57154574,0.3256780121,1.1,6,6.729204739e-05,6.729204739e-05,0
31.26630516,0.3995603869,1.1,6,5.530268698e-05,5.530268698e-05,0
29.26640019,0.4758610171,1.1,6,4.562284918e-05,4.562284918e-05,0
27.5493153,0.5520547886,1.1,6,3.793548259e-05,3.793548259e-05,0
26.07971021,0.6263233858,1.1,6,3.186938158e-05,3.186938158e-05,0
24.82010264,0.6975101215,1.1,6,2.707950993e-05,2.707950993e-05,0
45,0.1080463291,1.1,6,0.0001352856483,0.0001352856483,0
42.04116967,0.146797974,1.1,6,0.0001166970206,0.0001166970206,0
39.06741657,0.1962776953,1.1,6,9.859985498e-05,9.859985498e-05,0
36.22645869,0.2560157282,1.1,6,8.200625648e-05,8.200625648e-05,0
33.62574832,0.3240986349,1.1,6,6.758374642e-05,6.758374642e-05,0
31.31968888,0.3976854856,1.1,6,5.557113246e-05,5.557113246e-05,0
29.31654987,0.4737883567,1.1,6,4.585672985e-05,4.585672985e-05,0
27.59516782,0.5498740574,1.1,6,3.813290325e-05,3.813290325e-05,0
26.12102466,0.6241063769,1.1,6,3.203330008e-05,3.203330008e-05,0
24.85705764,0.6953099,1.1,6,2.721465869e-05,2.721465869e-05,0
45,0.1080458107,1.1,6,0.000135285771,0.000135285771,0
42.06512926,0.1464445092,1.1,6,0.000116845593,0.000116845593,0
39.10834505,0.1955115241,1.1,6,9.884457598e-05,9.884457598e-05,0
36.27705864,0.2548255531,1.1,6,8.229507366e-05,8.229507366e-05,0
33.67987822,0.3225282866,1.1,6,6.787545799e-05,6.787545799e-05,0
31.37308331,0.3958183387,1.1,6,5.584011019e-05,5.584011019e-05,0
29.36676608,0.4717214418,1.1,6,4.609141422e-05,4.609141422e-05,0
27.64111661,0.5476969677,1.1,6,3.83312016e-05,3.83312016e-05,0
26.16244678,0.6218911621,1.1,6,3.219805439e-05,3.219805439e-05,0
24.89412108,0.69310998,1.1,6,2.735055037e-05,2.735055037e-05,0
45,0.1080452882,1.1,6,0.0001352858947,0.0001352858947,0
42.08889526,0.1460945724,1.1,6,0.0001169930028,0.0001169930028,0
39.14904367,0.1947521619,1.1,6,9.908806103e-05,9.908806103e-05,0
36.32749014,0.2536441746,1.1,6,8.258320434e-05,8.258320434e-05,0
33.73393386,0.3209669541,1.1,6,6.816717001e-05,6.816717001e-05,0
31.42648696,0.3939589656,1.1,6,5.6109611e-05,5.6109611e-05,0
29.41704784,0.4696603099,1.1,6,4.632689791e-05,4.632689791e-05,0
27.68716122,0.5455235609,1.1,6,3.85303772e-05,3.85303772e-05,0
26.20397647,0.6196777789,1.1,6,3.236364645e-05,3.236364645e-05,0
24.93129305,0.6909103925,1.1,6,2.748718792e-05,2.748718792e-05,0
45,0.1080447616,1.1,6,0.0001352860193,0.0001352860193,0
42.11246924,0.1457481229,1.1,6,0.0001171392588,0.0001171392588,0
39.18951295,0.1939995483,1.1,6,9.933031047e-05,9.933031047e-05,0
36.37775229,0.2524715452,1.1,6,8.287063938e-05,8.287063938e-05,0
33.78791366,0.3194146238,1.1,6,6.845887038e-05,6.845887038e-05,0
31.47989837,0.3921073853,1.1,6,5.637962561e-05,5.637962561e-05,0
29.46739417,0.4676049984,1.1,6,4.656317642e-05,4.656317642e-05,0
27.73330115,0.5433538787,1.1,6,3.873042954e-05,3.873042954e-05,0
26.24561362,0.6174662649,1.1,6,3.253007811e-05,3.253007811e-05,0
24.96857366,0.6887111685,1.1,6,2.762457425e-05,2.762457425e-05,0
45,0.1080442309,1.1,6,0.000135286145,0.000135286145,0
42.13585274,0.1454051206,1.1,6,0.0001172843695,0.0001172843695,0
39.22975344,0.1932536234,1.1,6,9.957132475e-05,9.957132475e-05,0
36.42784421,0.2513076176,1.1,6,8.315736974e-05,8.315736974e-05,0
33.84181605,0.3178712815,1.1,6,6.875054702e-05,6.875054702e-05,0
31.53331607,0.3902636161,1.1,6,5.665014469e-05,5.665014469e-05,0
29.51780406,0.4655555445,1.1,6,4.680024514e-05,4.680024514e-05,0
27.77953591,0.5411879629,1.1,6,3.893135801e-05,3.893135801e-05,0
26.28735809,0.6152566578,1.1,6,3.269735122e-05,3.269735122e-05,0
25.00596301,0.6865123395,1.1,6,2.776271224e-05,2.776271224e-05,0
45,0.1080436961,1.1,6,0.0001352862716,0.0001352862716,0
42.1590473,0.1450655258,1.1,6,0.0001174283436,0.0001174283436,0
39.26976568,0.1925143277,1.1,6,9.981110442e-05,9.981110442e-05,0
36.47776504,0.2501523441,1.1,6,8.344338652e-05,8.344338652e-05,0
33.89563946,0.3163369127,1.1,6,6.904218785e-05,6.904218785e-05,0
31.58673856,0.3884276759,1.1,6,5.692115878e-05,5.692115878e-05,0
29.56827649,0.4635119852,1.1,6,4.703809934e-05,4.703809934e-05,0
27.82586497,0.5390258553,1.1,6,3.913316192e-05,3.913316192e-05,0
26.32920977,0.6130489958,1.1,6,3.286546753e-05,3.286546753e-05,0
25.04346118,0.6843139371,1.1,6,2.790160477e-05,2.790160477e-05,0
45,0.1080431572,1.1,6,0.0001352863991,0.0001352863991,0
42.18205444,0.1447292997,1.1,6,0.0001175711896,0.0001175711896,0
39.30955022,0.1917816023,1.1,6,0.0001000496501,0.0001000496501,0
36.52751394,0.2490056773,1.1,6,8.372868094e-05,8.372868094e-05,0
33.94938234,0.3148115022,1.1,6,6.93337808e-05,6.93337808e-05,0
31.64016436,0.3865995822,1.1,6,5.719265838e-05,5.719265838e-05,0
29.61881044,0.4614743571,1.1,6,4.727673419e-05,4.727673419e-05,0
27.87228783,0.5368675977,1.1,6,3.933584047e-05,3.933584047e-05,0
26.37116849,0.6108433172,1.1,6,3.303442878e-05,3.303442878e-05,0
25.08106827,0.6821159931,1.1,6,2.80412547e-05,2.80412547e-05,0
45,0.1080426142,1.1,6,0.0001352865277,0.0001352865277,0
42.20487565,0.1443964036,1.1,6,0.0001177129161,0.0001177129161,0
39.34910764,0.1910553885,1.1,6,0.0001002869626,0.0001002869626,0
36.57709007,0.2478675693,1.1,6,8.401324435e-05,8.401324435e-05,0
34.00304312,0.3132950343,1.1,6,6.962531384e-05,6.962531384e-05,0
31.69359197,0.384779352,1.1,6,5.746463386e-05,5.746463386e-05,0
29.66940487,0.4594426968,1.1,6,4.751614473e-05,4.751614473e-05,0
27.91880394,0.5347132321,1.1,6,3.95393928e-05,3.95393928e-05,0
26.41323412,0.6086396604,1.1,6,3.320423663e-05,3.320423663e-05,0
25.11878435,0.6799185397,1.1,6,2.818166486e-05,2.818166486e-05,0
45,0.1080420671,1.1,6,0.0001352866572,0.0001352866572,0
42.22751245,0.1440667996,1.1,6,0.0001178535314,0.0001178535314,0
39.3884385,0.1903356284,1.1,6,0.0001005230427,0.0001005230427,0
36.62649262,0.2467379725,1.1,6,8.42970682e-05,8.42970682e-05,0
34.05662027,0.3117874929,1.1,6,6.991677493e-05,6.991677493e-05,0
31.74701987,0.3829670016,1.1,6,5.773707554e-05,5.773707554e-05,0
29.72005871,0.4574170407,1.1,6,4.77563259e-05,4.77563259e-05,0
27.96541275,0.5325628006,1.1,6,3.974381794e-05,3.974381794e-05,0
26.4554065,0.6064380643,1.1,6,3.337489269e-05,3.337489269e-05,0
25.15660949,0.6777216093,1.1,6,2.832283805e-05,2.832283805e-05,0
45,0.1080415159,1.1,6,0.0001352867877,0.0001352867877,0
42.24996631,0.1437404503,1.1,6,0.0001179930439,0.0001179930439,0
39.42754341,0.1896222644,1.1,6,0.0001007578914,0.0001007578914,0
36.6757208,0.2456168391,1.1,6,8.458014407e-05,8.458014407e-05,0
34.11011225,0.3102888614,1.1,6,7.020815207e-05,7.020815207e-05,0
31.80044656,0.381162547,1.1,6,5.800997365e-05,5.800997365e-05,0
29.7707709,0.4553974247,1.1,6,4.799727253e-05,4.799727253e-05,0
28.01211369,0.5304163454,1.1,6,3.994911483e-05,3.994911483e-05,0
26.49768544,0.6042385679,1.1,6,3.354639852e-05,3.354639852e-05,0
25.19454377,0.6755252345,1.1,6,2.846477706e-05,2.846477706e-05,0
45,0.1080409607,1.1,6,0.0001352869191,0.0001352869191,0
42.2722387,0.1434173187,1.1,6,0.000118131462,0.000118131462,0
39.46642295,0.1889152394,1.1,6,0.0001009915097,0.0001009915097,0
36.72477384,0.2445041211,1.1,6,8.486246367e-05,8.486246367e-05,0
34.16351751,0.3087991226,1.1,6,7.049943327e-05,7.049943327e-05,0
31.85387052,0.3793660036,1.1,6,5.828331834e-05,5.828331834e-05,0
29.82154036,0.4533838848,1.1,6,4.823897932e-05,4.823897932e-05,0
28.0589062,0.5282739084,1.1,6,4.015528232e-05,4.015528232e-05,0
26.54007078,0.6020412104,1.1,6,3.371875562e-05,3.371875562e-05,0
25.23258725,0.6733294482,1.1,6,2.860748466e-05,2.860748466e-05,0
45,0.1080404013,1.1,6,0.0001352870516,0.0001352870516,0
42.29433109,0.1430973683,1.1,6,0.0001182687939,0.0001182687939,0
39.50507773,0.1882144967,1.1,6,0.0001012238987,0.0001012238987,0
36.77365097,0.2433997708,1.1,6,8.514401884e-05,8.514401884e-05,0
34.21683455,0.3073182589,1.1,6,7.079060657e-05,7.079060657e-05,0
31.90729023,0.3775773862,1.1,6,5.855709968e-05,5.855709968e-05,0
29.87236599,0.4513764566,1.1,6,4.848144087e-05,4.848144087e-05,0
28.10578969,0.526135532,1.1,6,4.036231915e-05,4.036231915e-05,0
26.58256232,0.5998460312,1.1,6,3.389196544e-05,3.389196544e-05,0
25.27073998,0.6711342836,1.1,6,2.875096358e-05,2.875096358e-05,0
45,0.1080398378,1.1,6,0.000135287185,0.000135287185,0
42.31624493,0.1427805631,1.1,6,0.0001184050478,0.0001184050478,0
39.54350837,0.1875199802,1.1,6,0.0001014550596,0.0001014550596,0
36.82235146,0.2423037401,1.1,6,8.542480153e-05,8.542480153e-05,0
34.27006183,0.3058462523,1.1,6,7.108166004e-05,7.108166004e-05,0
31.96070415,0.3757967092,1.1,6,5.883130766e-05,5.883130766e-05,0
29.92324669,0.4493751752,1.1,6,4.872465166e-05,4.872465166e-05,0
28.15276354,0.5240012583,1.1,6,4.0570224e-05,4.0570224e-05,0
26.62515985,0.5976530701,1.1,6,3.406602936e-05,3.406602936e-05,0
25.30900202,0.6689397741,1.1,6,2.889521655e-05,2.889521655e-05,0
45,0.1080392702,1.1,6,0.0001352873193,0.0001352873193,0
42.33798164,0.1424668677,1.1,6,0.0001185402319,0.0001185402319,0
39.58171548,0.186831634,1.1,6,0.0001016849938,0.0001016849938,0
36.87087457,0.241215981,1.1,6,8.570480381e-05,8.570480381e-05,0
34.32319785,0.3043830841,1.1,6,7.137258178e-05,7.137258178e-05,0
32.01411075,0.3740239865,1.1,6,5.910593221e-05,5.910593221e-05,0
29.97418133,0.4473800759,1.1,6,4.896860607e-05,4.896860607e-05,0
28.19982715,0.5218711295,1.1,6,4.077899542e-05,4.077899542e-05,0
26.66786318,0.5954623668,1.1,6,3.424094871e-05,3.424094871e-05,0
25.34737342,0.6667459532,1.1,6,2.904024623e-05,2.904024623e-05,0
45,0.1080386985,1.1,6,0.0001352874547,0.0001352874547,0
42.35954267,0.142156247,1.1,6,0.0001186743542,0.0001186743542,0
39.6196997,0.186149403,1.1,6,0.0001019137026,0.0001019137026,0
36.91921961,0.2401364457,1.1,6,8.598401789e-05,8.598401789e-05,0
34.37624112,0.3029287353,1.1,6,7.166335992e-05,7.166335992e-05,0
32.06750849,0.3722592313,1.1,6,5.938096318e-05,5.938096318e-05,0
30.02516879,0.4453911932,1.1,6,4.921329836e-05,4.921329836e-05,0
28.24697989,0.519745188,1.1,6,4.098863189e-05,4.098863189e-05,0
26.71067208,0.5932739614,1.1,6,3.441672476e-05,3.441672476e-05,0
25.3858542,0.664552855,1.1,6,2.91860553e-05,2.91860553e-05,0
45,0.1080381227,1.1,6,0.000135287591,0.000135287591,0
42.38092941,0.1418486665,1.1,6,0.0001188074229,0.0001188074229,0
39.65746168,0.1854732322,1.1,6,0.0001021411875,0.0001021411875,0
36.96738587,0.239065086,1.1,6,8.62624361e-05,8.62624361e-05,0
34.42919013,0.3014831863,1.1,6,7.195398262e-05,7.195398262e-05,0
32.12089583,0.3705024565,1.1,6,5.965639035e-05,5.965639035e-05,0
30.07620793,0.4434085618,1.1,6,4.945872268e-05,4.945872268e-05,0
28.29422112,0.517623476,1.1,6,4.119913177e-05,4.119913177e-05,0
26.75358632,0.5910878941,1.1,6,3.459335872e-05,3.459335872e-05,0
25.42444441,0.6623605136,1.1,6,2.933264639e-05,2.933264639e-05,0
45,0.1080375428,1.1,6,0.0001352877283,0.0001352877283,0
42.40214328,0.141544092,1.1,6,0.0001189394459,0.0001189394459,0
39.69500206,0.1848030673,1.1,6,0.0001023674501,0.0001023674501,0
37.0153727,0.238001854,1.1,6,8.654005089e-05,8.654005089e-05,0
34.48204341,0.3000464173,1.1,6,7.224443808e-05,7.224443808e-05,0
32.17427121,0.3687536743,1.1,6,5.993220344e-05,5.993220344e-05,0
30.12729757,0.4414322157,1.1,6,4.970487307e-05,4.970487307e-05,0
28.34155019,0.5155060357,1.1,6,4.141049335e-05,4.141049335e-05,0
26.79660566,0.5889042055,1.1,6,3.477085174e-05,3.477085174e-05,0
25.46314408,0.6601689634,1.1,6,2.948002211e-05,2.948002211e-05,0
45,0.1080369587,1.1,6,0.0001352878665,0.0001352878665,0
42.42318567,0.14124249,1.1,6,0.0001190704312,0.0001190704312,0
39.7323215,0.1841388545,1.1,6,0.000102592492,0.000102592492,0
37.06317943,0.2369467015,1.1,6,8.681685484e-05,8.681685484e-05,0
34.53479948,0.2986184077,1.1,6,7.253471454e-05,7.253471454e-05,0
32.22763309,0.3670128963,1.1,6,6.020839209e-05,6.020839209e-05,0
30.17843657,0.4394621889,1.1,6,4.995174346e-05,4.995174346e-05,0
28.38896643,0.5133929094,1.1,6,4.162271479e-05,4.162271479e-05,0
26.83972985,0.5867229362,1.1,6,3.494920488e-05,3.494920488e-05,0
